Sentences,Risk,Risk_Affinity,Likelihood,Consequences
Also onboard were 3 perching arms (one for each of the flight robots) and 8 Li-Ion batteries.,0,,,
Astronaut Nick Hague captured the Dragon capsule using Canadarm2 on 7/27/2019.,0,,,
"15 Image Credit: NASA/Tony Gray & Kenny Allen Image Credit: NASA GCD FY19 Annual Review Project Accomplishments – Autonomous Flight Astrobee Autonomous Flight Demonstration • On 8/28/2019, we completed our fourth Localization and Mobility on-orbit activity with Astronaut Christina Koch.",0,,,
We saw improvement in Astrobee localization using a new map of the Japanese Experiment Module (JEM) that keeps more features than previous maps.,0,,,
"During the activity, we completed several successful autonomous flights, including a simple camera survey of panel JPM1F3.",0,,,
16 NASA Astronaut Christina Koch observes as performs its first autonomous camera survey.,0,,,
GCD FY18 Mid Year ReviewGCD FY19 Annual Review 3 4 5 6 7 18 19 20 Astrobee Free Flyer Fan-based propulsion Zero-g robotic perching Vision-based navigation Date Ops demo (9/30/19) 9/25/19 Free Flyer ground verifications complete (4/30/19) Astrobee Lifecycle Milestone/Maturity Schedule Basic mobility (6/14/19) First HW On-Dock (9/20/18) Autonomous Flight Demo (8/2819) 1st HW Launch (11/15/18) 17 Second HW Delivery (3/6/19) Transition Review (10/1/19) 2st HW Launch (4/17/19) Project Milestone GCD (Key) Milestone Controlled Milestone TRL Progression GCD FY18 Mid Year ReviewGCD FY19 Annual Review 18 Risk Summary 1 2 3 4 5 5 4 3 2 1 L I K E L I H O O D CONSEQUENCES Risk ID Approach Affinity Description/Status Trend No red or upward trending yellow risks.,0,,,
"GCD FY18 Mid Year ReviewGCD FY19 Annual Review ➢ Summary of Education and Public Outreach • On 03/14/19, His Excellency Carlos Alvarado Quesada, President of the Republic of Costa Rica, and his delegation, toured the Granite Lab and Micro-Gravity Test Facility.",0,,,
• Astrobee was featured on the “What’s On Board” briefing for Northrup Grumman 11 on 4/16/19.,0,,,
"• We participated in SPHERES/Astrobee Working Group quarterly meetings on 10/03/18, 12/12/18, 3/20/19, and 7/22/19.",0,,,
• Maria Bualat and the Astrobee Stunt Double (full-scale model) staffed the Apollo 50th Anniversary festival on the National Mall from 7/18 - 7/20.,0,,,
• Astrobee is featured in an Innovation Now podcast from 9/3/19: http://podcasts.whro.org/innovationnow/2019-09-03-04-52-40- 090319_Robotic_Caretakers.mp3 ➢ Significant Media Coverage • Astrobee was on the cover of Make Magazine.,0,,,
"• Astrobee is featured in a Popular Science Article: https://www.popsci.com/astrobee- robot-space-station • Astrobee appears in an IEEE Spectrum article: https://spectrum.ieee.org/automaton/robotics/space-robots/nasa-launching-astrobee- robots-to-iss-tomorrow • Astrobee is featured in a Space.com article: https://www.space.com/astrobee-bumble- first-space-station-flight.html See lots more in the backup slides 19 EPO Summary Chart Astrobee on the cover of Make Magazine http://podcasts.whro.org/innovationnow/2019-09-03-04-52-40-090319_Robotic_Caretakers.mp3 https://www.popsci.com/astrobee-robot-space-station https://spectrum.ieee.org/automaton/robotics/space-robots/nasa-launching-astrobee-robots-to-iss-tomorrow https://www.space.com/astrobee-bumble-first-space-station-flight.html GCD FY18 Mid Year ReviewGCD FY19 Annual Review Annual Summary 20 • Launched, installed, and checked out Astrobee Docking Station • Completed free flyer and perching arm flight hardware build • Delivered all flight hardware for launch (3 free flyers, 3 perching arms, on-orbit spare parts) • Completed ISS verifications • Launched all flight hardware (except Astrobee spares kit – scheduled on NG-12 10/21/19) • Checked out and calibrated first free flyer, Bumble • Mapped the Japanese Experiment Module (JEM) • Completed first flight • Completed first autonomous flight • Ready for Honey hardware checkout 4 Free Flyers (clockwise from top): Astrobee, SPHERES, PSA, CIMON (DLR/Airbus) GCD FY18 Mid Year ReviewGCD FY19 Annual Review 21 GCD FY18 Mid Year ReviewGCD FY19 Annual Review Project Assessment Summary Project Performance Comments C S T P Mid Year Cost – CR submitted on 3/15/2019 requesting additional labor and procurement funds to address: (1) a latent design defect in the Astrobee ""perching arm"" that was not discovered until functional testing of the flight hardware and that poses a potential failure risk over the expected robot life cycle, (2) underestimation of the amount of software team support required for development of ops products (e.g., crew procedures).",1,Cost,,
"Annual Though crew time is extremely scarce at this time and several commissioning activities will have to slip into October and November, the project is working with the Astrobee Facility team and other projects to support completion of commissioning.",1,,,
"22 GCD FY19 Annual Review Education and Public Outreach News about Bumble Bee's first flight has appeared on several websites: • NASA • NASA Image Feature: https://www.nasa.gov/image-feature/ames/look-no-hands-nasa-s-first-astrobee-robot-bumble-starts-flying-in-space • This Week at NASA: https://youtu.be/NeHQcS1kRVQ • Space to Ground: Tending the Hive: 06/21/2019: https://youtu.be/13HJ62g4tPQ • External • SlashGear: https://www.slashgear.com/nasas-first-astrobee-robot-is-now-flying-around-the-iss-21581378/ • Engadget: https://www.engadget.com/2019/06/23/nasa-astrobee-robot-flies-in-space/ • HotHardware: https://hothardware.com/news/astrobee-firs-iss-flight • TechExplorist: https://www.techexplorist.com/bumble-became-first-astrobee-robot-fly-own-power-space/24287/ • TechCrunch: https://techcrunch.com/2019/06/20/one-of-nasas-robotic-astronaut-helper-just-flew-on-its-own-in-space-for-the-first-time/ • TechTheLead: https://techthelead.com/nasas-astrobee-robot-flies-in-space-for-the-first-time/ • Space Daily: http://www.spacedaily.com/reports/NASAs_first_Astrobee_robot_Bumble_starts_flying_in_space_999.html • Astrobee also appears in: • Space Station Research: Intersecting the Magical and the Technical: https://youtu.be/-L6AMwZDmhs • Singularity Hub: https://singularityhub.com/2019/06/04/a-closer-look-at-the-robots-helping-us-explore-space/ 23 EPO Summary Chart https://www.nasa.gov/image-feature/ames/look-no-hands-nasa-s-first-astrobee-robot-bumble-starts-flying-in-space https://youtu.be/NeHQcS1kRVQ https://youtu.be/13HJ62g4tPQ https://www.slashgear.com/nasas-first-astrobee-robot-is-now-flying-around-the-iss-21581378/ https://www.engadget.com/2019/06/23/nasa-astrobee-robot-flies-in-space/ https://hothardware.com/news/astrobee-firs-iss-flight https://www.techexplorist.com/bumble-became-first-astrobee-robot-fly-own-power-space/24287/ https://techcrunch.com/2019/06/20/one-of-nasas-robotic-astronaut-helper-just-flew-on-its-own-in-space-for-the-first-time/ https://techthelead.com/nasas-astrobee-robot-flies-in-space-for-the-first-time/ http://www.spacedaily.com/reports/NASAs_first_Astrobee_robot_Bumble_starts_flying_in_space_999.html https://youtu.be/-L6AMwZDmhs https://singularityhub.com/2019/06/04/a-closer-look-at-the-robots-helping-us-explore-space/ GCD FY18 Mid Year ReviewGCD FY19 Annual Review Education and Public Outreach • On 10/18/18, we gave an Astrobee tour of the Granite Lab and Micro-Gravity Test Facility to the NATO Parliamentary Delegation.",0,,,
"The group included representatives from Czech Republic, Denmark, Estonia, France, Germany, Greece, Iceland, Latvia, Lithuania, Luxembourg, Netherlands, Poland, Portugal, Spain, Turkey, UK, and US.",0,,,
"• On 10/29/18, we gave an Astrobee tour of the Granite Lab to a group of 6th to 8th grade girls from the Menlo School in Atherton, CA, including several members of their FIRST robotics team.",0,,,
"• On 02/20/19, Astrobee made the JSC Roundup front page with a write up entitled “Four Things to Know About Astrobee” with images from acoustic testing.",0,,,
"• https://roundupreads.jsc.nasa.gov/pages.ashx/1078/Four%20Things%20to%20Know%20About%20Astrobee • Astrobee appeared on NASA Twitter and Facebook • https://twitter.com/NASA/status/1113260606973460481?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Etweet • On 5/10/2019, Lorenzo Fluckiger and Brian Coltin gave a guest lecture, “Astrobee Robot Software and Astrobee Localization,” to the Robotic Multibody Systems class at the Naval Postgraduate School.",0,,,
"24 EPO Summary Chart https://roundupreads.jsc.nasa.gov/pages.ashx/1078/Four%20Things%20to%20Know%20About%20Astrobee https://twitter.com/NASA/status/1113260606973460481?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Etweet GCD FY19 Annual Review Education and Public Outreach • On 5/17/2019, we gave an Astrobee demo to Associate Administrator James Reuter.",0,,,
"• On 07/22/2019, the quarterly SPHERES/Astrobee Working Group meeting took place at Kennedy Space Center.",0,,,
The SPHERES and Astrobee teams presented project status and we heard from many of the upcoming Astrobee Guest Scientists.,0,,,
• Astrobee (B♯) and the Granite Lab provided the background for filming of Ames Center Director Eugene Tu’s segment of the “We Go as the Artemis Generation” video.,0,,,
"(Don’t blink, it’s only a couple of seconds.)",0,,,
"• https://www.youtube.com/watch?v=dOKKkV-30dE • ISS Twitter post about Bumble: • https://twitter.com/ISS_Research/status/1150862218302349312 • Bumble is in a Space Station image feature dated July 19, 2019: • https://www.nasa.gov/image-feature/flight-engineer-christina-koch-monitors-astrobee • Lead Mechanical Engineer Earl Daley did an interview with The American Society of Mechanical Engineers (ASME) magazine on 8/14/2019.",0,,,
"25 EPO Summary Chart https://www.youtube.com/watch?v=dOKKkV-30dE https://twitter.com/ISS_Research/status/1150862218302349312 https://www.nasa.gov/image-feature/flight-engineer-christina-koch-monitors-astrobee GCD FY18 Mid Year ReviewGCD FY19 Annual Review 26 ➢ Conferences attended Conference Name Papers/Posters/Panel Discussions ROSCon (Robot Operating System Conference) 2018 “Astrobee: ROS-based Flight Software for a Free-flying Robot in Microgravity,” Oral presentation, Andrew Symington.",0,,,
"2018 IEEE/RSJ International Conference on Intelligent Robots and Systems “HTC Vive: Analysis and Accuracy Improvement,” Miguel Borges, Andrew Symington, Brian Coltin, Trey Smith, Rodrigo Ventura.",0,,,
"69th International Astronautical Congress (IAC), 2018 “Astrobee: Current Status and Future Use as an International Research Platform,” Andres Mora Vargas.",0,,,
"IEEE/SICE International Symposium on System Integration 2019 ""Thermal design of Astrobee perching arm,” In Won Park, Trey Smith, and John Love.",0,,,
"ISS R&D Conference 2019 “Astrobee: A Stepping Stone to Caretaking Intra-Vehicular Robots ,” Trey Smith, Jonathan Barlow, Jose Benavides, Maria Bualat, Aric Katterhagen, Ernest Smith, and the Astrobee Team.",0,,,
"ISS R&D Conference 2019 “Astrobee, the Future of Free Flyer Science on the ISS,” Aric Katterhagen, Jose Benavides, Jonathan Barlow, Andres Mora Vargas.",0,,,
"EPO Summary Chart GCD FY18 Mid Year ReviewGCD FY19 Annual Review 27 ➢ Academic involvement – Students # of Students Education Level School Name 1 Graduate Oregon State University 1 Graduate MIT 2 Graduate Stanford University 1 Graduate École Polytechnique Fédérale de Lausanne, Switzerland 1 Graduate Instituto Superior Técnico, Portugal EPO Summary Chart GCD FY18 Mid Year ReviewGCD FY19 Annual Review 28 EPO Summary Chart ➢Academic involvement: Other • ECF 2016 – Effective Human-Robot Interaction for Space Exploration • Sonia Chernova, GA Tech – adjustable autonomy and learning • Dan Szafir, UC Boulder – human-free-flying robot collaboration methods • ESI 2015 – Payload Technologies for Assistive Free-Flyers • Matei Ciocarlie, Columbia – compact, lightweight versatile manipulator • Mark Cutkosky, Stanford – gecko inspired adhesive appendages • Matt Spenko, IIT – electrostatic microstructured adhesive Note: STRG provided a 1 year extension to Stanford in order to test a “Gecko Gripper” with Astrobee on ISS in 2020.",0,,,
"GCD FY18 Mid Year ReviewGCD FY19 Annual Review Risk ID # 1 Trend Criticality Closed Current L/C 1x3 Affinity Group Technical Planned Closure 8/24/2019 Open Date 10/1/2014 Risk Statement : Approach: Mitigate Given that a solution for vision-based navigation (VBN) in a free-flying robot has limited resources (size, power, computation), there is a possibility that pose estimation will not meet the required accuracy, resulting in poor performance for some 0g robotics research tasks.",1,Technical,1,3
Context VBN is likely to provide sufficient resolution for general navigation.,0,,,
AR targets will be used for docking.,0,,,
Additional targets may be needed in a small area to provide accurate pose estimations for 0g robotics research.,0,,,
Status 9/2019.,0,,,
"On-orbit testing has shown that, with a map of sufficient quality, VBN works correctly.",0,,,
29 Astrobee Vision-based navigation (FFREQ-42) Mitigation Steps Dollars to implement Trigger/ Start date Schedule UID Completion Date Resulting L/C P2 testing with AR tracking.,0,,,
"2/5/15 2/15/15 3x5 P3 testing 7/1/15 9/1/15 3x3 P4 requirements development 9/15/15 12/15/15 3x3 P4 testing 2/12/16 8/5/17 2x3 Cert Unit testing 12/1/16 4/30/2019 1x2 GCD FY18 Mid Year ReviewGCD FY19 Annual Review Risk ID # 2 Trend Criticality Closed Current L/C 2x2 Affinity Group Technical Planned Closure 4/30/2019 Open Date 10/1/2014 Risk Statement : Approach: Mitigate Given that avionics and fans make noise, there is a possibility that the desired Astrobee design will not meet ISS safety standards, resulting in either it not being certified for operations on ISS, or a fan design with low noise but inferior performance will be used.",1,Technical,2,2
"Context The ISS has limitations on the amount of noise caused by a payload, both continuously and intermittently.",0,,,
The Astrobee team will need to find/design high performance fans that fall within the noise limits.,0,,,
Status 9/2019.,0,,,
Acoustic exception Astrobee-Exception-0003 is approved.,0,,,
Astrobee is allowed to operated 8 hours per day.,0,,,
30 Astrobee Avionics and fan noise (FFREQ-47) Mitigation Steps Dollars to implement Trigger/ Start date Schedule UID Completion Date Resulting L/C Requirements review with ISS Acoustics group 1/21/15 2/4/15 3x4 Propulsion subsystem testing.,0,,,
"3/1/15 7/30/15 3x3 Test fans in flight-like configuration 2/15/16 6/1/17 2x2 Requirement exceptions approved 2/25/17 4/30/19 1x1 GCD FY18 Mid Year ReviewGCD FY19 Annual Review Risk ID # 5 Trend Criticality Closed Current L/C 3x3 Affinity Group Schedule Planned Closure 4/30/2019 Open Date 10/1/2014 Risk Statement : Approach: Watch Given the serial Prototyping and Flight development efforts, there is a possibility that the flight unit delivery will be delayed.",1,Schedule,3,3
Any delay in delivery will reduce the time available to perform on-orbit commissioning work in FY19.,0,,,
"Context The Astrobee development approach uses iterative prototyping to refine requirements, mature design, and reduce risk, thus the efforts are in series.",0,,,
Status 9/2019.,0,,,
The perching arms and 3rd free flyer launched on SpX-18.,0,,,
All exceptions have been approved.,0,,,
31 Astrobee Cert/Flight Unit schedule (FFREQ-46) Mitigation Steps Dollars to implement Trigger/ Start date Schedule UID Completion Date Resulting L/C Baseline schedule with optimized distribution of reserve and slack for PTR 1.,0,,,
2/20/15 2/25/15 4x5 Release reserve in P4.,0,,,
3/1/16 4x5 Approve new baseline CR.,0,,,
4/15/18 3x4 Release reserve in Cert Unit.,0,,,
3/1/18 5/15/18 3x4 Release reserve in Flight Units.,0,,,
12/15/18 1/31/19 2x4 Exceptions for on-orbit operations approved.,0,,,
"4/30/19 1x1 GCD FY18 Mid Year ReviewGCD FY19 Annual Review Risk ID # 15 Trend Criticality Closed Current L/C 2x3 Affinity Group Technical Planned Closure 4/30/2019 Open Date 8/1/2016 Risk Statement : Approach: Mitigate Given the sum of all the new design and design changes that resulted from P4C tests, PSRP 2 and PTR 3, there is a possibility that the design will not close if we go straight to the Cert Unit.",1,Technical,2,3
Context No single design change is very high risk.,0,,,
"However, the sum of the changes is high enough risk that we are not ready to commit to the Flight design until it has been tested.",0,,,
Status 9/2019.,0,,,
"All exceptions are approved, Astrobee approved for operations on-orbit.",0,,,
32 Astrobee Design changes (FFREQ-1522) Mitigation Steps Dollars to implement Trigger/ Start date Schedule UID Completion Date Resulting L/C Develop prototyping plan; determine which design components need mitigation 8/1/16 9/15/16 4x4 Finalize design changes 8/1/16 11/7/16 3x4 Complete prototype testing 11/7/16 5/15/17 2x4 Exceptions for on-orbit operations approved.,0,,,
"4/30/19 1x1 GCD FY18 Mid Year ReviewGCD FY19 Annual Review 33 Astrobee Caption: Astrobee free flyer, Bumble, placed on the docking station on ISS for the first time on April 30, 2019.",0,,,
Caption: “Family photo” of 3 flight Astrobees in the SPHERES/Astrobee Integration Lab at Ames Research Center prior to launch delivery.,0,,,
"Caption: Astrobee free flyer, Bumble, placed on the docking station on ISS for the first time on April 30, 2019.",0,,,
"Caption: Astrobee Flight Software Lead, Lorenzo Fluckiger, operates Astrobee on ISS from the Multi-Mission Operations Center at Ames Research Center.",0,,,
"Caption: Astrobee free flyer, Bumble, underwent testing in the Acoustics Lab at Johnson Space Center on January 29, 2019.",0,,,
"Caption: NASA Astronaut, Anne McClain, unpacks Astrobee free flyer, Bumble, onboard the ISS on April 30, 2019",0,,,
